timestamp,cross_track_error,current_velocity,goal_velocity,x_m,y_m
1738701197.205126,19.152260615829405,1.9909,3.0,14.410263765730406,14.95351145926304
1738701197.2140517,19.165475797737177,1.9909,3.0,14.396288880039151,14.965443980011628
1738701197.3145916,19.205514973563048,1.9909,3.0,14.239659550197416,15.101521765184657
1738701197.419868,19.15207105782148,1.9909,3.0,14.081308029554066,15.242717739410523
1738701197.4294643,19.166298023840557,1.9909,3.0,14.066331734772461,15.255560841752526
1738701197.4376435,19.181877994302436,1.9909,3.0,14.051625441782903,15.2683273452011
1738701197.4494085,19.19752341582831,1.9909,3.0,14.036578010865242,15.280942239529281
1738701197.458427,19.21168981787236,1.9909,3.0,14.02116389653122,15.2934967931875
1738701197.4683106,19.225486564802114,1.9909,3.0,14.005260870979328,15.306098677000705
1738701197.5756435,19.1828061127391,1.9964,3.0,13.832864534059013,15.439651043136905
1738701197.5858755,19.19516124597365,1.9964,3.0,13.816105914110835,15.45246992674572
1738701197.674076,19.254916081627286,1.9964,3.0,13.651180392433162,15.588716741292387
1738701197.6826882,19.269176998862168,1.9964,3.0,13.634452819203261,15.601709037995533
1738701197.6909964,19.18597436297615,1.9964,3.0,13.617674154771294,15.61427051437397
1738701197.7843983,19.20898430743309,1.9964,3.0,13.479867225862336,15.703646120238773
1738701197.7931576,19.22256114273529,1.9964,3.0,13.4629863781131,15.715345955147313
1738701197.893718,19.263511962867543,1.9964,3.0,13.290246944192859,15.838438318708086
1738701197.9956076,19.231866431613778,1.9964,3.0,13.132827278689092,15.97064059703132
1738701198.0036004,19.24671977224654,1.9964,3.0,13.11592088522616,15.982738381380841
1738701198.0138035,19.26263704561292,1.9964,3.0,13.09884117252193,15.995049703838504
1738701198.1041234,19.265401529005914,1.7705,3.0,12.9869996600396,16.063133432773498
1738701198.1125274,19.278911344057384,1.7705,3.0,12.970286630751957,16.07427837673299
1738701198.1214802,19.290835257849363,1.7705,3.0,12.953670283088854,16.085176909868437
1738701198.2132208,19.317591415235675,1.7705,3.0,12.80127024605406,16.19047343348791
1738701198.2211957,19.286155994507446,1.7705,3.0,12.848468030374988,16.15059047570105
1738701198.3144047,19.317830169505434,1.7705,3.0,12.693210786777286,16.24892768140853
1738701198.4156616,19.306903706861505,1.7705,3.0,12.491333891862496,16.379117816045778
1738701198.5165122,19.340932999027686,1.7705,3.0,12.336483797972278,16.481626190146812
1738701198.5287309,19.350455353322424,1.7705,3.0,12.321118815781347,16.491816824099487
1738701198.6161811,19.37976782191582,2.1165,3.0,12.154427924430479,16.590716361698696
1738701198.6284726,19.388491693508257,2.1165,3.0,12.139154123322555,16.60062591280291
1738701198.7287881,19.409000813894746,2.1165,3.0,11.992842717824828,16.66852050969237
